Data Type,Source File ,Supplier Name,Destination Country,Time_Period ,Time Period Year,Time Period Month,Location,Raw Cost Breakdown,Resin Index Type,Forecast Resin Index Type,Mapping Columns,Column Required for Calculation,Value ,TLC Formula
Actual,04. Amcor.xlsx,Amcor,Brazil,March 2026,2026,3,SUAPE,Sell Side Resina USD,ICIS PET China MID (M-1) USD/ton,,Total Landing Cost,Yes,1259.242728888889,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,AVISO!,P-TAX,ICIS PET China MID (M-1) USD/ton,,Tax,No,5.231586363636364,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,MANAUS,Drewry,ICIS PET China MID (M-1) USD/ton,,Drewery Index,No,2795,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,MANAUS,International freight,ICIS PET China MID (M-1) USD/ton,,Freight,Yes,144.2222222222222,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,MANAUS,ICIS China mid (M-1),ICIS PET China MID (M-1) USD/ton,,Resin Index vPET,Yes,1111.25,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,MANAUS,Seguro,ICIS PET China MID (M-1) USD/ton,,Seguro,No,167,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,MANAUS,Duties,ICIS PET China MID (M-1) USD/ton,,Tax,Yes,261.1382222222222,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,MANAUS,Sell Side Resina USD,ICIS PET China MID (M-1) USD/ton,,Total Landing Cost,Yes,1683.610444444445,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,SUAPE,Drewry,ICIS PET China MID (M-1) USD/ton,,Drewery Index,No,2795,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,SUAPE,International freight,ICIS PET China MID (M-1) USD/ton,,Freight,Yes,124.2222222222222,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,SUAPE,Others,ICIS PET China MID (M-1) USD/ton,,Others,Yes,167,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,SUAPE,ICIS China mid (M-1),ICIS PET China MID (M-1) USD/ton,,Resin Index vPET,Yes,1111.25,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,SUAPE,Duties,ICIS PET China MID (M-1) USD/ton,,Tax,Yes,256.9782222222223,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
Actual,04. Amcor.xlsx,Amcor,Brazil,April 2026,2026,4,SUAPE,Sell Side Resina USD,ICIS PET China MID (M-1) USD/ton,,Total Landing Cost,Yes,1659.450444444444,Resin: [(Index + Int. Freight) x (1+Tax) + Others + Scrap]
